"userid","kanji","characterdataid","time","tries","helps","audio","iteration","session","strokes","experience","sessioniteration","ntries","nhelps"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",2071,"2014-07-22 11:57:30","2","0",FALSE,19,2,3,0,4,"6","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",2072,"2014-07-22 11:57:36","1","0",TRUE,12,2,3,0,4,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","木",2073,"2014-07-22 11:57:47","1.25","0",TRUE,17,2,4,0,3,"5.00","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",2074,"2014-07-22 11:57:52","1","0",TRUE,13,2,3,0,5,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","日",2075,"2014-07-22 11:57:58","1","0",FALSE,17,2,4,0,5,"4","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","下",2076,"2014-07-22 11:58:02","1","0",TRUE,14,2,3,0,6,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","土",2077,"2014-07-22 11:58:09","1.333333333","0",FALSE,20,2,3,0,5,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","大",2078,"2014-07-22 11:58:17","1.333333333","0",FALSE,26,2,3,0,6,"3.999999999","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",2079,"2014-07-22 11:58:32","1.375","0",FALSE,13,2,8,0,2,"11.000","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","囗",2080,"2014-07-22 11:58:37","1","0",FALSE,12,2,3,0,3,"3","0"
"EA30CFA6-C6FF-4E03-9271-7692671CE515","雨",2081,"2014-07-22 11:58:45","1","0",FALSE,14,2,8,0,3,"8","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",1835,"2014-07-17 17:22:45","1","0",TRUE,2,0,4,1,2,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","土",1836,"2014-07-17 17:22:55","1","0",TRUE,2,0,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","囗",1838,"2014-07-17 17:23:23","1.333333333","0",FALSE,2,0,3,1,2,"3.999999999","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",1839,"2014-07-17 17:23:30","1","0",TRUE,3,0,4,1,3,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","雨",1840,"2014-07-17 17:23:40","1","0",TRUE,2,0,8,1,2,"8","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","土",1841,"2014-07-17 17:23:46","1","0",TRUE,3,0,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","雨",1842,"2014-07-17 17:23:56","1","0.125",TRUE,3,0,8,1,3,"8","1.000"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","日",1843,"2014-07-17 17:24:02","1","0",FALSE,2,0,4,1,2,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","囗",1844,"2014-07-17 17:24:15","1","0",FALSE,3,0,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","甲",1845,"2014-07-17 17:24:25","1","0",TRUE,2,0,5,1,2,"5","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","日",1846,"2014-07-17 17:24:32","1","0",FALSE,3,0,4,1,3,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","木",1847,"2014-07-17 17:24:40","1","0",FALSE,2,0,4,1,2,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","甲",1848,"2014-07-17 17:24:49","1.2","0",TRUE,3,0,5,1,3,"6.0","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","上",1849,"2014-07-17 17:24:56","1.333333333","0",FALSE,2,0,3,1,2,"3.999999999","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","大",1850,"2014-07-17 17:25:02","1","0.3333333333",FALSE,2,0,3,1,2,"3","0.9999999999"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","土",1851,"2014-07-17 17:25:07","1","0",TRUE,4,0,3,1,4,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",1852,"2014-07-17 17:25:12","1","0",TRUE,4,0,4,1,4,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","上",1853,"2014-07-17 17:25:21","1","0",FALSE,3,0,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","下",1854,"2014-07-17 17:25:28","1.333333333","0",FALSE,2,0,3,1,2,"3.999999999","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","大",1855,"2014-07-17 17:25:34","1","0",FALSE,3,0,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","木",1856,"2014-07-17 17:25:43","1.75","0",FALSE,3,0,4,1,3,"7.00","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","日",1857,"2014-07-17 17:25:49","1","0",FALSE,4,0,4,1,4,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","甲",1858,"2014-07-17 17:25:56","1.2","0",TRUE,4,0,5,1,4,"6.0","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","下",1859,"2014-07-17 17:26:06","1","0",FALSE,3,0,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","日",1933,"2014-07-18 01:52:37","1","0",FALSE,5,1,4,1,1,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","囗",1934,"2014-07-18 01:52:45","1.333333333","0",FALSE,4,1,3,1,1,"3.999999999","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","上",1935,"2014-07-18 01:52:53","1.333333333","0.6666666667",FALSE,4,1,3,1,1,"3.999999999","2.0000000001"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",1936,"2014-07-18 01:52:59","1","0",TRUE,5,1,4,1,1,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","上",1937,"2014-07-18 01:53:05","1","0",FALSE,5,1,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","下",1938,"2014-07-18 01:53:12","1.333333333","0",FALSE,4,1,3,1,1,"3.999999999","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","土",1939,"2014-07-18 01:53:29","1","0",TRUE,5,1,3,1,1,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","木",1940,"2014-07-18 01:53:34","1","0",FALSE,4,1,4,1,1,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","甲",1941,"2014-07-18 01:54:37","1","0",TRUE,5,1,5,1,1,"5","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","囗",1942,"2014-07-18 01:54:43","1.333333333","0",FALSE,5,1,3,1,2,"3.999999999","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",1943,"2014-07-18 01:54:47","1","0",TRUE,6,1,4,1,2,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","雨",1944,"2014-07-18 01:54:57","1","0",TRUE,5,1,8,1,1,"8","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","土",1945,"2014-07-18 01:55:13","1","0",TRUE,6,1,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","日",1946,"2014-07-18 01:55:55","1","0",FALSE,6,1,4,1,2,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","木",1947,"2014-07-18 01:56:57","1","0",FALSE,5,1,4,1,2,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","大",1948,"2014-07-18 01:57:23","1","0",FALSE,4,1,3,1,1,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",1949,"2014-07-18 01:57:50","1","0",TRUE,7,1,4,1,3,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","下",1950,"2014-07-18 01:57:58","1","0",FALSE,5,1,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","土",1951,"2014-07-18 01:58:24","1","0",TRUE,7,1,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","甲",1952,"2014-07-18 01:58:43","1.2","0",TRUE,6,1,5,1,2,"6.0","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","上",1953,"2014-07-18 01:59:54","1","0",FALSE,6,1,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","大",1954,"2014-07-18 02:01:05","1","0",FALSE,5,1,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","囗",1955,"2014-07-18 02:01:24","1","0",FALSE,6,1,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","日",1956,"2014-07-18 02:02:16","1","0",FALSE,7,1,4,1,3,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","雨",1957,"2014-07-18 02:02:31","1.125","0",TRUE,6,1,8,1,2,"9.000","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","大",1958,"2014-07-18 02:03:25","1.666666667","0",FALSE,6,1,3,1,3,"5.000000001","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","木",1959,"2014-07-18 02:04:10","1.25","0",FALSE,6,1,4,1,3,"5.00","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","下",1960,"2014-07-18 02:06:15","1","0",FALSE,6,1,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","甲",1961,"2014-07-18 02:06:21","1","0",TRUE,7,1,5,1,3,"5","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","上",2189,"2014-07-18 16:08:41","1","0",FALSE,7,2,3,1,1,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","囗",2001,"2014-07-18 16:08:48","1","0",FALSE,7,2,3,1,1,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","日",2002,"2014-07-18 16:08:54","1","0.25",FALSE,8,2,4,1,1,"4","1.00"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",2003,"2014-07-18 16:09:01","1.75","0",TRUE,8,2,4,1,1,"7.00","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","下",2004,"2014-07-18 16:09:09","1","1.666666667",FALSE,7,2,3,1,1,"3","5.000000001"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","土",2005,"2014-07-18 16:09:14","1","0",TRUE,8,2,3,1,1,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","木",2006,"2014-07-18 16:09:21","1","0",FALSE,7,2,4,1,1,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","雨",2007,"2014-07-18 16:09:29","1","0",TRUE,7,2,8,1,1,"8","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","大",2008,"2014-07-18 16:09:35","1.333333333","0",FALSE,7,2,3,1,1,"3.999999999","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",2009,"2014-07-18 16:09:43","1.5","0.25",TRUE,9,2,4,1,2,"6.0","1.00"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","甲",2010,"2014-07-18 16:09:51","1.4","0",TRUE,8,2,5,1,1,"7.0","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","囗",2011,"2014-07-18 16:09:58","1","0",FALSE,8,2,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",2012,"2014-07-18 16:10:06","1","0",TRUE,10,2,4,1,3,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","上",2013,"2014-07-18 16:10:15","1","0",FALSE,8,2,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","大",2014,"2014-07-18 16:10:20","1","0",FALSE,8,2,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","下",2015,"2014-07-18 16:10:24","1","0",FALSE,8,2,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","大",2016,"2014-07-18 16:10:27","1","0",FALSE,9,2,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",2017,"2014-07-18 16:10:32","1","0",TRUE,11,2,4,1,4,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","雨",2018,"2014-07-18 16:10:39","1","0",TRUE,8,2,8,1,2,"8","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","土",2019,"2014-07-18 16:10:44","1","0",TRUE,9,2,3,1,2,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","甲",2020,"2014-07-18 16:10:50","1.2","0",TRUE,9,2,5,1,2,"6.0","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","日",2021,"2014-07-18 16:10:55","1","0",FALSE,9,2,4,1,2,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","木",2022,"2014-07-18 16:10:59","1","0",FALSE,8,2,4,1,2,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","上",2023,"2014-07-18 16:11:05","1","0",FALSE,9,2,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","雨",2024,"2014-07-18 16:11:13","1","0",TRUE,9,2,8,1,3,"8","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","下",2025,"2014-07-18 16:11:17","1","0",FALSE,9,2,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","囗",2026,"2014-07-18 16:11:22","1","0",FALSE,9,2,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","木",2027,"2014-07-18 16:11:29","1","0",FALSE,9,2,4,1,3,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","土",2028,"2014-07-18 16:11:33","1","0",TRUE,10,2,3,1,3,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","甲",2029,"2014-07-18 16:11:40","1.2","0",TRUE,10,2,5,1,3,"6.0","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","上",2030,"2014-07-18 16:11:46","1","0",FALSE,10,2,3,1,4,"3","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","天",2031,"2014-07-18 16:11:54","1","0",TRUE,12,2,4,1,5,"4","0"
"F7F137DE-37A9-457A-B5E5-7921AEF2BA6C","日",2032,"2014-07-18 16:12:01","1","0",FALSE,10,2,4,1,3,"4","0"
